Post_ID,Post_Type,Hashtags,Words_Count,Likes,Shares,Comments,Views,Follower_Count,Account_Age,Sentiment_Score,Day_of_Week,Engagement_Level,Engagement_Rate,Hashtag_Density,Influence_Score
bbc396e4-9245-4a6f-9146-261ee0196d1d,Video,11,186,496.42685185185184,69,22,1795,5520,5,-0.45,Thursday,High,,0.05913978494623656,27600
9868b013-71c9-4446-acd1-bf946abc0231,Image,8,189,401.0,49,27,1007,15891,3,0.69,Sunday,Low,0.47368421052631576,0.042328042328042326,47673
da934466-b69e-472e-a824-67e30803698f,Video,16,163,470.0,43,0,2523,8677,2,-0.94,Saturday,High,0.20332936979785968,0.09815950920245399,17354
ec3d58fd-1451-4ee4-8a95-0339e6c8a029,Mixed,0,38,496.42685185185184,49,52,1027,7384,1,0.53,Monday,Low,,0.0,7384
104e7e9e-862f-43f7-aeb0-a5efe858b8c1,Image,19,227,865.0,41,6,1093,11535,2,0.56,Friday,Low,0.8344007319304666,0.08370044052863436,23070
912fed4b-1ecd-4a5a-a4a0-4062735587eb,Text,8,158,603.0,9,35,846,10212,8,0.55,Sunday,Low,0.764775413711584,0.05063291139240506,81696
a6646593-38cb-40b0-97a5-019061ea7abe,Mixed,1,122,400.0,50,33,1472,9210,6,0.38,Saturday,Low,0.328125,0.00819672131147541,55260
0a647506-6c14-4979-9b70-624fdb44df2b,Video,20,48,487.0,43,30,1054,10879,1,0.73,Friday,High,0.5313092979127134,0.4166666666666667,10879
de391431-b9d3-4a60-bfc8-4e980d7a8e91,Text,8,204,782.0,30,31,1160,10148,10,0.45,Tuesday,High,0.7267241379310345,0.0392156862745098,101480
9c639885-0c3a-4191-9eff-c69931d21190,Text,20,246,691.0,71,14,1097,9137,7,-0.83,Thursday,Low,0.707383773928897,0.08130081300813008,63959
c0527e8e-ab58-412d-aab7-4d4edef1e3ff,Text,15,13,220.0,63,25,1086,13742,2,-0.67,Tuesday,High,0.283609576427256,1.1538461538461537,27484
ff79a00f-02f4-4373-a25e-498c51068738,Image,12,145,305.0,98,44,1279,4212,8,0.48,Sunday,High,0.3494917904612979,0.08275862068965517,33696
bb1c560f-a4a3-4d91-8fbb-4cbc215788e7,Mixed,1,170,496.42685185185184,66,48,974,6341,1,0.27,Wednesday,High,,0.0058823529411764705,6341
f2d739a0-6d0c-4f55-89df-8b5ca97d92aa,Image,8,28,412.0,37,23,998,6847,2,-0.84,Sunday,Low,0.4729458917835671,0.2857142857142857,13694
dbf14708-d70d-4268-a28f-93d1b6f15b75,Text,8,77,380.0,31,6,1736,5768,6,0.38,Friday,High,0.2402073732718894,0.1038961038961039,34608
e0967074-6a25-4ad3-8660-7354f7e2c629,Video,20,132,506.0,40,18,1053,10343,10,-0.04,Monday,Low,0.5356125356125356,0.15151515151515152,103430
385a9fce-9857-4d45-b564-4b63742d4f9f,Image,1,95,647.0,36,57,1391,12021,6,0.61,Tuesday,High,0.5319913731128685,0.010526315789473684,72126
acae0f14-375b-42c7-a31f-1d9098c58c7f,Text,18,294,680.0,52,19,755,2149,10,-0.12,Sunday,High,0.9947019867549669,0.061224489795918366,21490
df28d949-53d4-47b2-8b18-e4d094bcf1f1,Image,0,9,434.0,19,28,977,8103,2,0.79,Saturday,High,0.4923234390992835,0.0,16206
e171f223-91b7-4291-a54a-a154e53a7ffb,Mixed,15,70,173.0,62,51,583,8713,10,0.3,Sunday,Low,0.49056603773584906,0.21428571428571427,87130
7725b8ae-180e-4df3-aa68-c4faf842fc26,Mixed,19,270,291.0,51,22,2127,8856,5,-0.89,Monday,High,0.17113305124588624,0.07037037037037037,44280
99f54ade-8f7f-44e8-bd9e-a92287957d93,Text,20,84,396.0,60,27,1887,4859,6,0.26,Monday,High,0.2559618441971383,0.23809523809523808,29154
a6e5082a-c049-442e-85d6-de3557fd1e1c,Text,14,76,250.0,27,41,1497,8746,8,0.94,Wednesday,High,0.2124248496993988,0.18421052631578946,69968
f564c8df-acf8-4c05-89fe-b05b25bf5273,Image,15,245,728.0,54,55,2275,6355,6,-0.95,Wednesday,High,0.3679120879120879,0.061224489795918366,38130
3f8075c6-6adb-4546-949f-02956a0e35e2,Image,5,24,264.0,75,20,1585,8662,8,-0.7,Monday,Low,0.22649842271293374,0.20833333333333334,69296
644c387c-8141-4841-be8d-68819d7dbd99,Mixed,15,36,623.0,32,50,1114,3121,6,-0.29,Tuesday,High,0.6328545780969479,0.4166666666666667,18726
73eff0fc-c259-457b-a205-6fed1db17954,Video,20,112,163.0,32,25,1386,8689,8,-0.24,Wednesday,High,0.15873015873015872,0.17857142857142858,69512
7ab0ac96-4629-43c9-b7f8-f02627fd64ae,Mixed,17,155,631.0,64,16,1880,7123,5,-0.77,Sunday,High,0.3781914893617021,0.10967741935483871,35615
f994d34f-3945-4385-a16d-c9f63aa61438,Video,3,195,496.42685185185184,30,33,759,8950,8,0.83,Friday,Low,,0.015384615384615385,71600
50ad691c-9ee6-4752-b670-4e7a67bbf287,Text,1,217,802.0,45,12,613,11203,6,0.29,Saturday,Low,1.401305057096248,0.004608294930875576,67218
d8e36166-3b8e-4536-b6e3-e938893a4e5d,Video,11,85,273.0,79,37,1403,9821,9,0.51,Friday,Low,0.27726300784034213,0.12941176470588237,88389
7954c82f-1221-460e-ae14-fb51a8561057,Text,0,219,387.0,32,77,906,13173,4,-0.48,Thursday,Low,0.5474613686534217,0.0,52692
b4c21c10-422a-4bb2-a1fc-24f7ed4d7e73,Mixed,19,93,425.0,80,46,70,8556,4,-0.83,Tuesday,Low,7.871428571428571,0.20430107526881722,34224
d00dcbcf-9121-465c-a573-30400be55e15,Image,4,94,496.42685185185184,43,28,578,12475,10,0.63,Saturday,High,,0.0425531914893617,124750
ae0ec219-9452-4e20-8caa-a8c5224eaf02,Image,5,270,430.0,27,45,1044,14499,3,0.2,Tuesday,Low,0.48084291187739464,0.018518518518518517,43497
bff3e8b0-fe9a-47e5-8f86-425761f45cab,Text,4,82,434.0,62,16,1224,11095,1,0.15,Monday,High,0.41830065359477125,0.04878048780487805,11095
fe388eef-d722-409d-9824-f1162e5ff64c,Image,2,97,431.0,52,18,1238,9916,6,-0.05,Thursday,High,0.40468497576736673,0.020618556701030927,59496
45f2d311-f3e1-4bd3-a419-7c570d5e8a35,Mixed,13,191,85.0,50,28,2202,11657,7,-0.02,Wednesday,High,0.0740236148955495,0.06806282722513089,81599
e9204822-290c-47e2-867a-9e54eee23781,Image,3,61,698.0,34,31,1096,11236,8,0.82,Tuesday,Low,0.6961678832116789,0.04918032786885246,89888
0d7c093e-5190-405b-847b-c2ae66773095,Video,1,88,1072.0,52,10,1339,14004,8,-0.85,Sunday,Low,0.8469006721433906,0.011363636363636364,112032
59db91d7-23fa-479c-a17d-c1263aed29b7,Text,14,20,496.42685185185184,8,25,387,13175,6,-0.65,Sunday,Low,,0.7,79050
bf440ee4-c724-4b30-a936-e28f137a9f3a,Image,20,259,496.42685185185184,54,27,1184,13223,7,0.53,Saturday,High,,0.07722007722007722,92561
2b0c9e54-aed1-4d70-acbb-4ad88939bd74,Image,1,109,293.0,75,53,1367,10176,8,0.0,Wednesday,High,0.3079736649597659,0.009174311926605505,81408
30d7917a-4fa6-492a-bc27-8a642f83edf3,Mixed,10,161,622.0,14,10,512,11364,8,0.58,Thursday,High,1.26171875,0.062111801242236024,90912
8bb22bdb-2ecd-4540-9b6b-eb6b91f5ce61,Text,3,211,577.0,41,9,733,11290,8,-0.37,Wednesday,High,0.8553888130968622,0.014218009478672985,90320
2aaa06f7-d0dc-40aa-b034-6e8b1c105e65,Image,17,196,443.0,32,32,1444,5170,3,-0.06,Friday,Low,0.3511080332409972,0.08673469387755102,15510
640ab606-56e4-48de-85da-88622b021557,Mixed,8,140,650.0,19,47,926,14275,3,0.01,Sunday,Low,0.7732181425485961,0.05714285714285714,42825
076f0487-beed-4be1-840f-da0f2927939a,Text,6,169,87.0,8,38,1148,3322,7,-0.07,Sunday,High,0.11585365853658537,0.03550295857988166,23254
62e61150-08b6-4258-9728-15934c0ac687,Image,20,19,650.0,26,34,1470,12848,7,-0.91,Tuesday,Low,0.48299319727891155,1.0526315789473684,89936
556fd28c-3b98-4750-adbd-81ed2df766fd,Image,19,18,547.0,45,25,2218,11067,1,-0.9,Wednesday,Low,0.2781785392245266,1.0555555555555556,11067
958540f9-0969-48c2-b2fd-5b78dad568a0,Text,0,174,300.0,72,40,1089,8862,3,0.32,Sunday,Low,0.3783287419651056,0.0,26586
00038195-b385-4ad0-aa91-7aed4f997280,Video,10,19,213.0,19,42,2084,11564,6,0.77,Tuesday,Low,0.13147792706333974,0.5263157894736842,69384
33edbe8a-64c4-4de3-844b-da8fc0bc043c,Text,10,245,524.0,55,26,220,11674,7,-0.24,Thursday,Low,2.75,0.04081632653061224,81718
11e29137-4a45-4ac5-b46d-5551ea96d3ca,Text,5,22,781.0,54,15,1274,4768,3,0.27,Friday,High,0.6671899529042387,0.22727272727272727,14304
8ed3da91-2111-4f9a-9313-8fc7159e0c35,Video,18,78,454.0,83,15,1032,15664,7,-0.82,Monday,High,0.5348837209302325,0.23076923076923078,109648
98c05c24-fb06-42a6-9b90-8c01c09fad97,Image,11,213,496.42685185185184,61,43,933,10288,6,0.45,Thursday,Low,,0.051643192488262914,61728
0f00e33c-cfa6-4213-9770-6eebd130ce5d,Text,16,28,538.0,62,6,1529,19258,1,-0.45,Sunday,High,0.39633747547416615,0.5714285714285714,19258
8f7f7bbd-242c-416b-bcac-f23009f33f29,Video,0,281,864.0,63,55,1092,13159,7,-0.7,Wednesday,High,0.8992673992673993,0.0,92113
7078f9d4-2a3c-43b0-b866-fd795d083bf5,Video,12,198,586.0,31,23,187,10197,3,-0.24,Friday,High,3.4224598930481283,0.06060606060606061,30591
fb32a85e-17bf-49e8-8e15-a985180b2a3c,Mixed,13,273,607.0,38,34,405,7239,3,-0.75,Thursday,Low,1.6765432098765432,0.047619047619047616,21717
4f2359f9-19b7-4cfa-8bbd-c2f6dbdbd749,Image,1,91,744.0,72,40,1561,9556,10,-0.17,Monday,Low,0.5483664317745035,0.01098901098901099,95560
3f4f40c2-115f-4ad4-a246-360ccec50011,Text,2,85,594.0,8,19,381,10599,3,0.6,Saturday,Low,1.6299212598425197,0.023529411764705882,31797
8622f7df-7d5d-4e15-a516-ae02323f5d11,Video,6,56,343.0,36,23,1574,15861,4,0.02,Thursday,High,0.2554002541296061,0.10714285714285714,63444
fdc8d43f-dd0f-4783-986a-1344195a2496,Image,16,12,151.0,23,31,1262,14906,2,0.98,Thursday,High,0.1624405705229794,1.3333333333333333,29812
05e20137-00fc-444a-9fbc-b9d378f3a11e,Mixed,4,183,315.0,54,17,1114,11805,1,-0.26,Tuesday,Low,0.3464991023339318,0.02185792349726776,11805
5dd3b0c9-b1bd-4871-aeb6-d579abf91e38,Text,8,119,279.0,41,13,1159,17076,7,-0.9,Friday,High,0.28731665228645387,0.06722689075630252,119532
095d848e-d845-403d-856f-6f16d2934dcb,Video,2,52,631.0,62,15,1457,1935,8,-0.38,Friday,High,0.48592999313658203,0.038461538461538464,15480
dd48995c-5dd7-42b2-b96a-b8aeb4123b72,Mixed,5,219,659.0,47,48,611,11851,3,-0.66,Tuesday,High,1.2340425531914894,0.0228310502283105,35553
81871ddd-643d-4f75-8289-f5bb84649aca,Mixed,14,38,535.0,19,35,1221,15022,5,0.15,Saturday,High,0.4823914823914824,0.3684210526315789,75110
ba3a5c6c-f080-4142-9758-d419a405ab13,Mixed,1,62,246.0,20,18,630,12189,6,0.46,Wednesday,High,0.4507936507936508,0.016129032258064516,73134
fe3254ed-2069-487d-9fd0-a051d832a192,Image,8,248,857.0,49,43,1281,4668,4,0.11,Wednesday,High,0.7408274785323966,0.03225806451612903,18672
5b56521c-bbdd-486c-924d-9036364c2170,Text,19,242,416.0,34,18,1523,15557,1,-0.92,Friday,High,0.30728824688115564,0.07851239669421488,15557
234adf73-de29-4fd7-9735-ee0003d80740,Text,6,217,620.0,39,0,1282,13045,8,-0.06,Friday,High,0.5140405616224649,0.027649769585253458,104360
42f2e13d-b7d9-4e12-a1e0-e154381f0b72,Text,16,279,509.0,68,40,1504,11372,7,-0.19,Tuesday,Low,0.41023936170212766,0.05734767025089606,79604
d5f9b37e-346f-47a8-a57d-1a126bd05b8c,Video,13,230,541.0,65,54,849,10353,3,-0.52,Friday,High,0.7773851590106007,0.05652173913043478,31059
dbdea839-a80c-4592-ab7e-a7dca1f93be4,Mixed,5,73,613.0,85,38,1168,17974,5,0.2,Wednesday,Low,0.6301369863013698,0.0684931506849315,89870
28128736-4951-40e8-b350-18efafcd3d97,Text,20,5,360.0,43,1,1081,11778,9,0.23,Tuesday,Low,0.3737280296022202,4.0,106002
aa5aa043-41cf-4ba5-be93-b68646242a2a,Video,0,164,761.0,37,29,1048,9032,5,-0.08,Wednesday,Low,0.7891221374045801,0.0,45160
0742691a-103a-49a2-b40a-1c57ef0d38fb,Video,9,248,184.0,58,25,799,6754,4,-0.29,Sunday,Low,0.3341677096370463,0.036290322580645164,27016
eab53afb-45b3-408c-a65b-33a70a439af1,Text,8,245,496.42685185185184,38,35,984,13030,4,1.0,Tuesday,Low,,0.0326530612244898,52120
ce099454-d226-492d-8101-6601589a3c7b,Video,17,136,496.42685185185184,39,17,643,13944,8,0.54,Thursday,Low,,0.125,111552
b0a19a2c-1bc5-470b-b365-d909ebe2e4be,Mixed,11,70,618.0,45,24,352,10226,10,0.56,Sunday,Low,1.9517045454545454,0.15714285714285714,102260
2626da43-7e53-452e-9c27-67bf5f10d7be,Video,3,170,1008.0,83,8,849,7768,8,0.91,Saturday,Low,1.2944640753828034,0.01764705882352941,62144
9f8748f8-717d-495a-aae9-add07bb60f12,Text,10,281,513.0,64,33,1512,15320,7,0.71,Sunday,High,0.40343915343915343,0.03558718861209965,107240
61e990f4-df93-499e-9128-867d416b5ff5,Text,14,192,840.0,66,9,1317,6450,7,0.05,Wednesday,High,0.6947608200455581,0.07291666666666667,45150
76997a1e-1e89-4516-ae89-f0dd136d6660,Image,18,54,128.0,82,36,571,17877,3,-0.75,Thursday,High,0.4308231173380035,0.3333333333333333,53631
cac599aa-0e89-49ec-9b41-e2df3a90ad8f,Text,2,249,217.0,68,18,996,7061,8,-0.88,Tuesday,High,0.3042168674698795,0.008032128514056224,56488
fe84e649-55c8-4d36-a9e5-29e550b475a3,Mixed,18,257,679.0,27,0,1546,4886,1,0.6,Friday,Low,0.45666235446313064,0.07003891050583658,4886
ec7926a0-0604-412e-98d5-d9c22db7951e,Video,14,297,151.0,67,41,975,5398,6,0.86,Monday,Low,0.26564102564102565,0.04713804713804714,32388
ddbb8acf-d8ff-4fcc-a308-c515bf37eaa4,Mixed,2,105,460.0,70,37,491,5561,2,0.73,Wednesday,Low,1.154786150712831,0.01904761904761905,11122
6332ef54-4502-4970-85e1-159172a3ac26,Mixed,3,69,733.0,63,50,2328,9053,2,-0.49,Wednesday,Low,0.3634020618556701,0.043478260869565216,18106
7061a6ac-5acc-4971-8790-7d201b196e5a,Image,2,117,600.0,46,0,1116,8127,6,0.06,Monday,Low,0.578853046594982,0.017094017094017096,48762
d75a2c7c-627e-4426-9090-d2432ae44604,Video,5,268,502.0,60,20,618,14098,8,0.78,Thursday,Low,0.941747572815534,0.018656716417910446,112784
818327f9-7a7c-4ae8-b6eb-05a11f2eaab4,Mixed,2,71,410.0,49,31,1285,13528,10,0.83,Sunday,Low,0.38132295719844356,0.028169014084507043,135280
7b5cca08-e36b-4e53-bbed-5523153c3fd4,Text,5,78,540.0,30,38,1157,9105,5,0.48,Thursday,Low,0.5254969749351772,0.0641025641025641,45525
e3234290-f0b4-478f-91c3-37c67cb6f87b,Text,10,120,615.0,35,8,429,22413,3,-0.48,Wednesday,Low,1.5337995337995338,0.08333333333333333,67239
a018a297-9f90-4bf3-9135-67ce43571953,Mixed,18,47,367.0,64,36,1246,9052,4,0.47,Saturday,Low,0.37479935794542535,0.3829787234042553,36208
d81b059d-7d5a-4966-b512-013ac9f3ab02,Text,20,53,574.0,31,21,1691,9585,9,0.92,Monday,Low,0.3701951507983442,0.37735849056603776,86265
db117220-5ad1-4d6b-bc73-f40e988c8bf1,Mixed,0,211,496.42685185185184,33,2,1083,4890,8,0.29,Thursday,Low,,0.0,39120
eef8c0a6-26b9-4c0c-848f-a3e0979565e3,Mixed,5,149,455.0,65,18,169,9677,4,0.09,Wednesday,High,3.1834319526627217,0.03355704697986577,38708
6fc94dab-5d0c-4e25-810a-b568659ee356,Mixed,0,58,513.0,52,37,1370,11189,7,-0.05,Thursday,Low,0.4394160583941606,0.0,78323
f2159526-fdb5-4443-a014-b39639a51db7,Mixed,6,132,596.0,61,2,1501,5263,8,0.76,Friday,High,0.4390406395736176,0.045454545454545456,42104
d536bd3a-e9da-4583-acea-2b278d10ff61,Image,20,120,610.0,25,39,906,8005,1,-0.5,Wednesday,Low,0.7439293598233996,0.16666666666666666,8005
be50a27e-af68-466c-b724-54463742712c,Image,11,133,675.0,60,34,910,11308,5,-0.61,Wednesday,Low,0.845054945054945,0.08270676691729323,56540
7df85e73-dfcf-4efb-9890-366672026450,Image,14,99,496.42685185185184,36,26,2328,7900,3,0.44,Monday,Low,,0.1414141414141414,23700
228403fe-184e-4054-8e94-c6477f4462a1,Mixed,2,159,394.0,29,5,870,7063,6,-0.62,Wednesday,High,0.49195402298850577,0.012578616352201259,42378
8a9b80b6-e573-4e21-84fe-264d7ee5c519,Image,7,173,401.0,39,6,639,13128,5,0.3,Thursday,Low,0.6979655712050078,0.04046242774566474,65640
94cbe7ad-76ea-4517-acb7-e9d077179c3e,Video,9,241,319.0,77,24,1212,4871,10,-0.2,Tuesday,Low,0.3465346534653465,0.03734439834024896,48710
45b33955-81b5-475f-b2d6-eec08af2b949,Text,20,271,140.0,42,13,1487,5648,7,-0.52,Tuesday,High,0.13113651647612642,0.07380073800738007,39536
0fcd5eff-cf88-43a3-a1ba-d69a4cd0ae75,Video,6,269,496.42685185185184,94,24,1466,10709,10,0.35,Friday,High,,0.022304832713754646,107090
865fba1d-6e07-4dd4-b460-a7accc5efbd9,Text,4,300,739.0,8,43,0,13384,2,-0.72,Tuesday,Low,,0.013333333333333334,26768
3009d99a-bc75-4819-849b-f9cdf5892127,Video,9,141,189.0,19,25,869,11222,10,-0.2,Saturday,High,0.2681242807825086,0.06382978723404255,112220
174762a4-6133-45b1-ac34-ac8d97a341e4,Text,1,72,813.0,76,25,1776,9104,3,0.36,Sunday,Low,0.5146396396396397,0.013888888888888888,27312
7ccddf1b-d1a9-49a7-ba2c-abc9e36273fa,Image,12,172,647.0,81,25,1363,8778,9,0.45,Monday,Low,0.5524578136463683,0.06976744186046512,79002
e5dfe6aa-c004-4e7b-8520-47b28e61f2f4,Mixed,9,221,418.0,32,45,582,14041,5,0.04,Friday,High,0.8505154639175257,0.04072398190045249,70205
3cc7a3f1-3a10-417e-aa9f-b9cc41b27513,Video,5,196,623.0,51,49,1821,13436,6,0.29,Monday,Low,0.3970345963756178,0.025510204081632654,80616
62e1338e-1828-4f0c-bd04-a505041f6b73,Mixed,8,79,585.0,64,36,1682,10199,6,0.33,Friday,High,0.40725326991676575,0.10126582278481013,61194
81b6cd70-36a5-42c9-b465-9655d718724b,Image,4,22,279.0,45,32,1051,8889,3,-0.39,Wednesday,High,0.33872502378686964,0.18181818181818182,26667
3697ead3-b684-43d4-8e64-dee9d4dc6c76,Mixed,18,202,497.0,52,33,1639,10141,6,-0.4,Sunday,Low,0.35509456985967053,0.0891089108910891,60846
cd17fa10-84cb-4795-a816-1be32ce93b45,Mixed,10,29,496.42685185185184,50,51,2199,7091,10,-0.96,Wednesday,Low,,0.3448275862068966,70910
e5a4cce8-9626-4d51-8f55-444b2656a743,Image,13,106,630.0,20,37,672,9399,8,0.76,Monday,Low,1.0223214285714286,0.12264150943396226,75192
4356f1a2-4d1c-4179-83ef-40406fecd9e8,Image,7,98,356.0,43,52,1477,8041,2,0.51,Monday,High,0.3053486797562627,0.07142857142857142,16082
16abc990-c8a0-48de-a991-707a70670fda,Image,6,12,480.0,50,23,2192,9596,1,-0.74,Thursday,Low,0.2522810218978102,0.5,9596
053af96c-6afc-4ca9-bf9b-ff73923e5077,Text,8,78,472.0,52,9,1526,8185,8,0.44,Saturday,Low,0.3492791612057667,0.10256410256410256,65480
32af6cd3-1d4e-4028-b91b-9e86d9078682,Image,6,22,496.42685185185184,15,19,822,12095,6,0.69,Saturday,High,,0.2727272727272727,72570
89dc4d5b-b774-450f-b8d8-18af82f9c8a1,Text,5,126,832.0,65,21,1319,13273,7,-0.14,Wednesday,High,0.6959818043972706,0.03968253968253968,92911
254e432d-aaaf-435a-9901-6d57101acd23,Image,9,87,451.0,52,54,1884,8481,4,-0.79,Saturday,Low,0.2956475583864119,0.10344827586206896,33924
62fe9161-96a5-4181-af05-094d57b0ca31,Text,8,208,743.0,28,41,692,6752,4,0.92,Monday,High,1.1734104046242775,0.038461538461538464,27008
6dfe0b0b-8c8e-46cd-b7e4-b10093830c5e,Mixed,14,170,595.0,85,20,1184,12846,6,-0.5,Saturday,Low,0.5912162162162162,0.08235294117647059,77076
1254cefb-b940-4633-a7c6-e74a8dbbc662,Text,8,10,783.0,43,42,1078,10739,4,-0.08,Friday,High,0.8051948051948052,0.8,42956
278f5851-94dd-4136-960a-5a248b1cc7de,Image,2,297,432.0,44,28,884,8533,6,-0.92,Monday,Low,0.5701357466063348,0.006734006734006734,51198
501fd3b9-54a7-4d84-8a83-79aecb64eadc,Image,15,251,639.0,62,54,1320,15502,8,-0.22,Tuesday,High,0.571969696969697,0.05976095617529881,124016
f54623df-efd5-4d58-84f1-fdeb9a06a519,Image,11,252,488.0,87,24,1149,7739,5,0.89,Monday,High,0.5213228894691035,0.04365079365079365,38695
4b3ad108-76db-4ddc-ae05-8c58c58e4192,Video,18,181,0.0,63,6,1521,2028,9,0.26,Monday,Low,0.045364891518737675,0.09944751381215469,18252
80b1971a-7e3f-459c-88ad-e8ac8ca54870,Image,11,101,282.0,66,27,1770,7168,6,-0.69,Monday,Low,0.211864406779661,0.10891089108910891,43008
6bc29f84-11a2-40f8-8038-7e109440518b,Mixed,11,300,496.42685185185184,29,25,563,16473,10,0.89,Thursday,High,,0.03666666666666667,164730
fde703a7-880b-4db6-89db-673773a6f1ad,Video,20,212,603.0,51,9,1233,8729,6,-0.25,Sunday,High,0.537712895377129,0.09433962264150944,52374
b87319b3-f981-4af2-882c-3564bb937e50,Video,16,236,496.42685185185184,39,38,1173,7938,4,-0.42,Friday,Low,,0.06779661016949153,31752
ad952a41-91a6-410e-9c8d-4446dffe577e,Video,14,114,544.0,64,51,1301,10106,3,0.75,Thursday,Low,0.5065334358186011,0.12280701754385964,30318
45ab042a-85cd-4e64-8d55-bf0e08cc95af,Text,20,237,600.0,65,13,1192,14044,6,-0.63,Monday,High,0.5687919463087249,0.08438818565400844,84264
30a458bb-0210-4604-a623-bf70dc739535,Text,5,139,493.0,82,44,709,9668,10,0.58,Friday,High,0.8730606488011283,0.03597122302158273,96680
8634997d-cb59-4cca-97fd-a699036f80ea,Image,1,284,645.0,6,20,1927,12365,4,0.44,Saturday,High,0.3482096523092891,0.0035211267605633804,49460
92cf5a26-745d-4093-ae1c-feab5fc079a7,Mixed,18,230,618.0,37,29,2140,9242,10,-0.26,Monday,Low,0.31962616822429907,0.0782608695652174,92420
6a4a07d0-de1f-4f1d-b71e-115c2b55bc08,Video,12,65,492.0,76,28,1473,12396,10,0.09,Tuesday,Low,0.4046164290563476,0.18461538461538463,123960
ea5d8e0e-f684-4fc7-b098-bb3b8f2a0fa5,Image,4,148,397.0,21,29,1499,10721,4,-0.63,Wednesday,High,0.2981987991994663,0.02702702702702703,42884
0071e5ba-e88d-4c24-9d6e-c9241df8075b,Image,17,268,708.0,66,37,1265,8408,4,-0.62,Sunday,Low,0.6411067193675889,0.06343283582089553,33632
54379e6a-4885-4572-828b-30fa1a41271e,Image,18,177,496.42685185185184,72,14,1684,11032,8,0.73,Wednesday,Low,,0.1016949152542373,88256
47028be6-0e6a-4ef5-8b35-0bcc11ae510c,Video,6,177,496.42685185185184,49,49,0,7829,10,0.46,Saturday,High,,0.03389830508474576,78290
8facdd4d-7c54-49d6-acad-672511d88718,Image,13,100,544.0,21,37,1198,4487,8,0.34,Thursday,High,0.5025041736227045,0.13,35896
0283c986-034b-4036-84e3-8d9031fbf4b8,Image,11,135,269.0,47,42,913,9920,1,-0.06,Saturday,Low,0.39211391018619934,0.08148148148148149,9920
9ac537c3-487f-427a-8441-ec9b54624a42,Video,20,179,307.0,79,18,1272,4842,6,-0.38,Thursday,Low,0.31761006289308175,0.11173184357541899,29052
5b8b6de5-5c11-4ddb-841e-5d6201efc9a8,Video,9,254,369.0,80,13,1746,12389,9,0.58,Monday,Low,0.2646048109965636,0.03543307086614173,111501
0b813bf2-8697-48fd-a21a-7f168026829b,Image,6,286,508.0,54,47,1209,9850,2,0.73,Saturday,Low,0.5037220843672456,0.02097902097902098,19700
2a2bde62-03ae-43cf-86d0-deeb0af97d1f,Mixed,10,238,574.0,30,12,1019,15693,7,0.03,Saturday,Low,0.6045142296368989,0.04201680672268908,109851
85a751f7-82f5-4a87-92bc-0617c261fe13,Image,16,54,418.0,84,32,498,8679,3,0.92,Tuesday,Low,1.072289156626506,0.2962962962962963,26037
aa4a7190-1c8b-4aa6-af96-e22410c7ccb2,Mixed,17,180,426.0,66,45,1145,9919,10,0.06,Tuesday,Low,0.46899563318777293,0.09444444444444444,99190
03b7d313-2ebe-49bd-8a43-608432f59699,Mixed,8,270,399.0,31,28,1536,4121,6,0.83,Saturday,Low,0.2981770833333333,0.02962962962962963,24726
abc81862-b6c5-40ac-bae7-2ec55b7a61a4,Image,2,139,709.0,56,47,779,5583,2,-0.96,Monday,High,1.042362002567394,0.014388489208633094,11166
183ad226-272b-4cc1-9fd7-0c96b16cd1bd,Image,16,37,0.0,55,25,198,3285,9,-0.55,Thursday,Low,0.40404040404040403,0.43243243243243246,29565
35bcf071-7edb-4ff1-ba5b-15d2c30a2858,Text,6,192,438.0,37,10,2337,14309,8,-0.78,Saturday,Low,0.20753102267864784,0.03125,114472
78c7e6fe-efcc-4a1f-acfa-72b62d06352f,Mixed,8,223,808.0,56,35,1367,8161,8,-0.52,Friday,Low,0.6576444769568398,0.03587443946188341,65288
5d186a54-3d42-4f94-bf8b-a05ee205b1af,Mixed,6,18,603.0,72,32,1089,15308,10,0.39,Wednesday,Low,0.6492194674012856,0.3333333333333333,153080
5c9610b1-70e4-41e3-ad56-2f9a95c583a6,Video,14,283,753.0,44,70,1895,1,5,0.04,Tuesday,High,0.4575197889182058,0.04946996466431095,5
df61a104-c943-4b06-9d7c-241ca5a5eddb,Video,8,69,93.0,74,15,1270,16192,2,0.66,Wednesday,Low,0.14330708661417324,0.11594202898550725,32384
c5370803-80b2-4eac-8a31-88624e945424,Text,1,53,251.0,14,26,1866,9727,8,-0.45,Sunday,Low,0.15594855305466238,0.018867924528301886,77816
6dc07cd0-e30d-4a74-9a6d-f5262acf949c,Mixed,3,121,602.0,94,19,1823,11359,7,0.45,Wednesday,High,0.39221064179923204,0.024793388429752067,79513
f4fe1544-8395-4b6d-b642-2cec3d191283,Image,16,239,810.0,51,27,562,5748,4,-0.73,Saturday,Low,1.5800711743772242,0.06694560669456066,22992
24fef9a3-d2e5-449b-8f24-65fb2b8bec1b,Image,20,61,271.0,71,27,1429,12109,5,0.22,Monday,High,0.258222533240028,0.32786885245901637,60545
4712b4f2-e8a5-43d5-a790-10fc400fce88,Video,5,66,422.0,54,16,2062,8504,3,0.39,Saturday,Low,0.23860329776915615,0.07575757575757576,25512
